,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
85859,e37796ece2d1ea2a902e59215513a4e2,81,1,69.99,5,3,3,533
85861,e37922fce09b0c4a557f9aeb21b59466,69,1,59.9,5,4,4,544
85863,e37a641cec6b1b08f464a3cf50996176,98,1,140.9,5,2,2,522
85874,e38405bcd1c6689c8d6633465f927362,63,1,88.99,5,3,3,533
85885,e38b747f2d270d470bff9e3b25041b0b,71,1,109.9,5,2,3,523
85903,e399faa66b9c2ca682f2d6272eb04364,47,1,15.0,5,5,5,555
85914,e39f84b2bff6b8160f8257e7c1164c0c,69,1,259.99,5,1,1,511
85917,e3a11d0d9a3cc0234185519189075f4f,60,2,129.98,5,2,2,522
85920,e3a182605f44b8088ba5b79806785e67,63,1,115.9,5,2,2,522
85926,e3a4077cf3ad106c942f8a682505eb97,102,2,176.0,5,2,2,522
85929,e3a6db008946a77ab1ab55efc3ef5141,83,1,139.9,5,2,2,522
85933,e3a8ed67bfc463e93bc727920b63a3f3,56,1,112.49,5,2,2,522
85940,e3ab519b9f2681e43d1ecc7f1cfa5a81,110,1,140.0,5,2,2,522
85942,e3ac52398f15b521dd513e2bd1447813,68,1,12.51,5,5,5,555
85943,e3ad01bc69a7aa6673d5213844440e1d,84,1,32.0,5,5,5,555
85944,e3ad13593ae3a76a29112cc827f33675,56,1,114.9,5,2,2,522
85946,e3afdef8e94c0d1bfa5d378d0574ee54,105,1,163.99,5,2,2,522
85949,e3b123e6a82c25b2bd82e14c8000511c,74,1,17.0,5,5,5,555
85961,e3b91047e6ca3f5e8b656750fa3d61b2,120,1,94.9,5,3,3,533
85968,e3bfb3523518b2e4074add07c9e81098,112,1,124.9,5,2,2,522
85969,e3c038c0f88122fd5b7f566d198acc39,48,1,77.0,5,3,3,533
85971,e3c41a81d6fb46980a44244fb90e8e84,57,1,48.9,5,4,4,544
85972,e3c5c4be8d1f1398a937afb599399b3d,77,1,179.0,5,2,2,522
85977,e3cc4bf7e43cc5afc7bfc9693dcd5938,76,1,53.9,5,4,4,544
85983,e3d025dfd872e46859d611e7a73f6c2d,118,1,24.99,5,5,5,555
85987,e3d1323beac42a0618db14537566ade0,125,1,78.0,5,3,3,533
85990,e3d372b69974946e6e31f906d16966d5,65,1,189.0,5,1,1,511
85999,e3dd153b3a9039bbbc8e5721ebc2bb88,112,1,35.0,5,5,5,555
86001,e3de7ffaa6c906a8a61b69ff20591e84,122,4,271.2,5,1,1,511
86007,e3e1a353c73450030b4b06da57deff0a,84,1,53.55,5,4,4,544
86009,e3e3ba1f68d80797b4936578d0154539,97,1,99.4,5,3,3,533
86010,e3e47ad0e26636dadc729691ce8b5e86,55,1,682.98,5,1,1,511
86015,e3e6b14fba3ff05feff10bc128c63d24,113,1,35.9,5,5,5,555
86019,e3e8c3f235b2e617b9bcd71516e7aa98,126,1,349.97,5,1,1,511
86020,e3e913ab3cb9ac3f67599e8174260658,62,2,59.8,5,4,4,544
86023,e3e9f4e9f627f0be4418ae5334bcc0c2,55,1,19.9,5,5,5,555
86024,e3ebc2b191de8d9bc323e94f6f41eaff,52,1,19.0,5,5,5,555
86027,e3ee592966c74c3bcf809148134e426f,95,1,9.0,5,5,5,555
86028,e3ee993f5b68f60fdda5d3fb16299fd2,48,1,20.0,5,5,5,555
86029,e3ef5a42b9831a6c2a529201fcccf054,130,1,45.0,5,4,4,544
86032,e3f00fa1b62f66c2a2165901f56e7be5,71,1,116.9,5,2,2,522
86043,e3f6b4dae63c01a950abb74a779acd41,56,1,120.4,5,2,2,522
86051,e3f99c719b14b43fd286740c5d8a7171,69,2,79.9,5,3,3,533
86053,e3fa22e3272e681790daa32be5a29243,55,1,179.9,5,1,2,512
86056,e3fc6b36511d2b9aebbb706cc1b613b6,108,1,118.44,5,2,2,522
86062,e402dc9d0ec5a3fd574ee8cc618d265e,102,1,59.99,5,4,4,544
86068,e405219e7366a91eb22f74d3926415d6,105,1,24.98,5,5,5,555
86077,e40ac6d2d8a71ed4d27468d5564b7a92,64,2,67.14,5,4,4,544
86078,e40ad01668971984265d1af8e48e8620,76,1,32.9,5,5,5,555
86083,e40d7b831ded997e7dbcc9f2a06741e8,96,1,24.9,5,5,5,555
86093,e414cf673d7803bcddf9263feed7c535,64,1,96.8,5,3,3,533
86097,e41819d1c95c12c9ce495b630eab8aee,97,1,79.8,5,3,3,533
86100,e4194b17ced6d848551aa5eb315745d1,78,1,242.5,5,1,1,511
86108,e42018ebc03e399b6bb64c760863ec04,63,1,38.9,5,5,5,555
86120,e428b952c1e0d1092005f58e3123b545,57,1,135.0,5,2,2,522
86121,e42998ccffc48dc87bf70b37e2d61f33,123,1,25.0,5,5,5,555
86138,e4338d62c76f8fe7406c55071f50e440,57,1,155.9,5,2,2,522
86139,e433f1adb60e4638fb1f463a5bad4c38,71,1,89.9,5,3,3,533
86145,e4371087909eb38cac3ee6c09832006e,113,1,53.0,5,4,4,544
86147,e43a8c4a2cacc15e45d6a73beb2ee7e8,54,6,390.0,5,1,1,511
86150,e43b95f764795eaeffe034fbce2b4070,74,1,411.0,5,1,1,511
86155,e43f5897754f1b691dea10ba27ea61f8,56,3,115.19999999999999,5,2,2,522
86156,e43f5c61528c73c0175b54343f6b425c,124,1,169.99,5,2,2,522
86162,e443687342a318891ded77cd6b35ae4e,57,1,92.9,5,3,3,533
86166,e4442a167ea250dbaaf8f8056915cc9e,53,1,46.9,5,4,4,544
86185,e450a297a7bc6839ceb0cf1a2377fa02,47,1,63.9,5,4,4,544
86188,e4525ea87ab4389f2281f0624fb619cf,82,1,118.99,5,2,2,522
86200,e45d7222b87e8b15b377853dba5be723,123,1,19.9,5,5,5,555
86203,e45faa95f70de28f25dcf2ce74f64339,105,1,579.0,5,1,1,511
86205,e460042becce84828aec56a0555678a3,120,1,49.9,5,4,4,544
86208,e46281bc93a3e0a5e9043f4a19dd541c,89,1,10.0,5,5,5,555
86210,e4636bdf9d42e9f4b6c0b5bf7ec7dbf5,110,1,34.9,5,5,5,555
86213,e464bacc73c48134f460e289a5f0baf9,94,1,1670.0,5,1,1,511
86227,e46e9c85007da5c4a92446fac56d0588,62,1,79.0,5,3,3,533
86237,e4721017946d3258fc32c6f690a565bd,68,1,69.9,5,3,3,533
86238,e4721b61e8d2b4b85d606809f6baa292,122,2,49.8,5,4,4,544
86257,e481dbb0158aa5d89ece91768eb824f5,64,2,293.9,5,1,1,511
86262,e48488824096ce9278ca3b4bb6f32537,88,1,17.9,5,5,5,555
86266,e4875b1e01c4981c486839558bf6bced,55,1,26.9,5,5,5,555
86270,e489861e700dfc79e5347bbf75b472e0,83,1,56.1,5,4,4,544
86272,e48aea5936bdbf8147c56a0bb25b74a6,63,1,89.0,5,3,3,533
86276,e48daab64bc1fe72f52a30f594d4c338,78,1,29.9,5,5,5,555
86288,e494ff798e6549f9ba9747f00f5681c2,99,1,51.67,5,4,4,544
86290,e496a9d420122cf49f1ab0f297e381a7,81,1,89.9,5,3,3,533
86292,e498b60d4bee16a9faec4643a2f44e3b,103,1,89.49,5,3,3,533
86306,e4a1289920c7a33574e0433abd5b90d7,50,2,77.58,5,3,3,533
86311,e4a4c0617aadb80e8ef6b6c3ec271f18,55,1,19.99,5,5,5,555
86313,e4a5fb15ebc9bbe4e224fad7989b5e65,50,1,430.0,5,1,1,511
86314,e4a6b71c10472822ebb5071b89bd9937,127,1,99.0,5,3,3,533
86321,e4ad9116d37461c681fea632e47a021d,69,1,45.9,5,4,4,544
86322,e4addd97f9029b883e277b56aaa34338,88,1,79.99,5,3,3,533
86338,e4b6894569fe68e586b02fd831c98f66,85,1,79.9,5,3,3,533
86339,e4b702a6340fe28a885500871b9d13a8,110,1,50.0,5,4,4,544
86346,e4ba7046c6af14b3fa80882af86f4087,120,1,149.9,5,2,2,522
86350,e4bc5ee736af8027fe3d62de92254f53,118,1,27.99,5,5,5,555
86359,e4bee874d6368c127e7ca2a6fd7545ff,117,1,1369.9,5,1,1,511
86360,e4bfd3a13a21560e8fcbb997f9e7060f,110,1,79.0,5,3,3,533
86362,e4c1279932f34611181c734b62006a92,74,1,159.9,5,2,2,522
86363,e4c14fd70ffb6e4e39eb6c5ed08d08c2,64,1,29.99,5,5,5,555
86366,e4c2d8acf04fa1beea83f4a97d71b76d,53,1,27.9,5,5,5,555
86371,e4c41bebed7244008560be0c59fbe6ff,125,1,110.0,5,2,2,522
86377,e4c5a9dddf667522845dbcb2312c40c7,55,1,199.99,5,1,1,511
86378,e4c5fd57c6efa79a60ee5feb51d5c448,49,1,116.9,5,2,2,522
86381,e4ca3eaba02322e4a127326f77e0cf7e,53,1,56.81,5,4,4,544
86387,e4cd5156b85981c993aabe5a612b0cae,60,1,14.9,5,5,5,555
86389,e4d02bc33ec40414206c31128b3333d8,95,1,190.0,5,1,1,511
86392,e4d1452e6713caacf00e87872658b882,59,1,259.9,5,1,1,511
86396,e4d417e5628f278edd59031ac99c168a,77,1,122.99,5,2,2,522
86397,e4d4219c900e77c92de2e2abf68d7501,49,1,30.0,5,5,5,555
86399,e4d57ae0cd29436ff661934056bca9f4,102,1,101.4,5,3,3,533
86402,e4d655bfbe9078728a7ff8f7f02dd667,55,1,108.9,5,3,3,533
86405,e4d79f3aa857364398919757c232154e,53,1,59.9,5,4,4,544
86406,e4d7a84047ebee5d6e06108df76d78dd,105,1,29.99,5,5,5,555
86408,e4d86d1da4dc444b482115d7aeb1cc3f,61,1,59.9,5,4,4,544
86415,e4dcfeb9cf0bb6e49c608355ec590e96,96,1,69.0,5,4,4,544
86419,e4dff965f4c79eab64e4865936e2dfdc,111,1,399.0,5,1,1,511
86421,e4e3bba332476f71fdea5a78311ec9c1,62,1,146.99,5,2,2,522
86424,e4e471f37f9bf6542ae66be166142638,110,1,109.9,5,2,3,523
86426,e4e5ff953eaae46ad6d35088e9db153f,117,2,399.8,5,1,1,511
86430,e4e88f4d8ac24e6c0ded3af81c0fad18,76,1,31.0,5,5,5,555
86436,e4eb839347c15a4998942e6ee3a032a2,105,2,156.49,5,2,2,522
86452,e4f69c779388ab0c6824d957a29755fa,60,1,129.97,5,2,2,522
86455,e4f89f57953265051032e08c8ac9395d,118,1,23.9,5,5,5,555
86460,e4fa6a2fb61edd0f84192b54a26c3b4b,53,1,44.99,5,4,4,544
86469,e501a79db5a18dc9f18cdc3956e59fc5,77,1,99.9,5,3,3,533
86474,e503bd071c6ab197513b320c4bdf5247,75,1,29.9,5,5,5,555
86478,e5068fdba733f2e566016ade1dcc3e11,81,1,69.99,5,3,3,533
86481,e5075ce7c5fc8ee90cf95860a8ae672c,104,1,282.0,5,1,1,511
86483,e5080a949c5c6925aa8b54b3f72bd8ba,95,2,1060.0,5,1,1,511
86484,e50a30de3c32f9406a7185f40ce6874d,105,1,122.99,5,2,2,522
86490,e50de73a50d0f161a8a40eee5e0faa94,50,1,89.9,5,3,3,533
86492,e50e1d62ee7e61dc8bc6fc13a772acb0,104,1,38.8,5,5,5,555
86495,e5116548089d0a18315ccbe7a20d6639,103,1,15.0,5,5,5,555
86497,e51234890e1956bd1cf29cbbbbb42171,82,1,59.99,5,4,4,544
86499,e514a24b58fccb3ca7218947874f1710,113,1,14.9,5,5,5,555
86502,e516029bbcb3710bc5e9909c47c6cfa8,70,1,288.0,5,1,1,511
86506,e517764f936509d128d13b3997f6f3f6,88,1,69.99,5,3,3,533
86509,e51c09b37c7731688648174ef61e64b0,123,1,93.8,5,3,3,533
86513,e51e265631ae2f257a00482297d63017,116,1,234.0,5,1,1,511
86514,e51eb6ff135391a371b5a03a800d27d1,125,1,169.99,5,2,2,522
86515,e51f2a8949104c23d15abd26048a0af3,118,1,91.99,5,3,3,533
86521,e52567f47774c3afa91fbf757074d453,113,1,30.9,5,5,5,555
86527,e52b71f689001defd2ddf659c41e7324,64,1,1460.99,5,1,1,511
86528,e52bdb0106b6b7cf4307905679b11761,117,1,162.52,5,2,2,522
86531,e52e202c6b07b48da9d8696af1bdde90,95,1,6.5,5,5,5,555
86533,e52e913e489901da20259b227f4fe4c8,48,2,57.98,5,4,4,544
86537,e530729e68308aef71086aff5c18a3d2,97,1,492.0,5,1,1,511
86540,e5320aeab2efe67cfe3867c327294dac,88,1,199.9,5,1,1,511
86548,e53b534236436f97ebaf56e1f3929c46,88,1,46.9,5,4,4,544
86554,e540a7a8b824ec1b50d36b59f8d125ff,111,1,189.9,5,1,1,511
86558,e54367d4b00c5cb76d2dfe71b9bdb89c,101,4,236.0,5,1,1,511
86559,e5451dc58f17a2109be360902da779ca,112,1,80.38,5,3,3,533
86567,e54901a3daa7ac6cf4ddc39ffe36f174,115,1,360.0,5,1,1,511
86582,e551bab5d422fd3ad727235a8270aa67,48,1,319.99,5,1,1,511
86587,e555c6282a5a4d5bab37409e5b731c83,112,1,210.0,5,1,1,511
86594,e55a300276fbb9cc2de0149b920feddc,119,1,56.9,5,4,4,544
86597,e55d31bc91350133136c07a91adbecb2,123,1,52.5,5,4,4,544
86598,e55ddd4fde4608bc77a6494772b5bd3b,48,1,24.9,5,5,5,555
86601,e55fd60ea85893512621b41b19feaedf,68,1,45.0,5,4,4,544
86603,e561a64dcc3ccfc5c0de4b2c914cb59f,71,1,105.0,5,3,3,533
86607,e5665fe8abdc4826e0f15a3d8f113caa,60,1,39.9,5,4,5,545
86611,e5687fd6aa92cc5259ea61218a57e07d,48,1,44.91,5,4,4,544
86612,e56af368707175509455ff15952b61bf,118,1,159.99,5,2,2,522
86617,e56e6ada2cd04a5dd2726812fa82a7bb,99,1,154.0,5,2,2,522
86625,e57543cce378012b13546991db7f3cd5,116,1,85.0,5,3,3,533
86645,e583c743a5c26e0870b08e4e6efeac7f,130,1,34.99,5,5,5,555
86648,e585e617f8b774b83b7f22efa7715686,103,1,122.99,5,2,2,522
86649,e58603565b5afac05cc24ce572635932,88,1,59.0,5,4,4,544
86661,e58d429f0a9f1706d5634b5b33710843,64,1,149.0,5,2,2,522
86667,e59226c1c08349e76042d5003a572304,61,1,55.0,5,4,4,544
86669,e5935642ca2560fa7b1591c18d6876ec,70,1,13.98,5,5,5,555
86670,e593a233adbfed5cc5ec383f95680901,83,1,159.0,5,2,2,522
86676,e5969b5d6ff813ccb25b96aca4a9debb,61,1,150.99,5,2,2,522
86680,e59983737bb48a0d4ecc5a37fd27d78a,119,1,105.0,5,3,3,533
86683,e59b0cc2c6ca3d7855713c15bcc8792a,105,1,99.99,5,3,3,533
86700,e5a425ad8699dd021f97ac837591cd70,61,3,44.97,5,4,4,544
86707,e5a8aaccb766e00177b0a587979cc814,47,2,63.53,5,4,4,544
86712,e5ab8e98638fb9fff7458efce3a61325,130,1,88.9,5,3,3,533
86714,e5ac0347cb35830f7d7a5df7fe08fa7e,47,1,49.9,5,4,4,544
86718,e5b109875eefb9d243b353dfde8552a8,69,1,54.9,5,4,4,544
86724,e5b6bec607343666867fad97ed8801bb,50,1,121.99,5,2,2,522
86727,e5b8fa3d79376c3a36aeb7b6b413c647,50,2,420.0,5,1,1,511
86731,e5bc9f8faba8738132bffaeb1a998ff4,120,1,58.9,5,4,4,544
86737,e5c1358749c30acca897d993227c70f9,118,1,103.0,5,3,3,533
86740,e5c4ecd26f96f4c396a87c36e270d66a,78,1,169.9,5,2,2,522
86745,e5c8ac379c73d799fb006f94e2cc001b,70,1,69.9,5,3,3,533
86756,e5ce5ae0c7389bf518ca10a19088e27e,75,1,27.9,5,5,5,555
86758,e5cede01799d43206f0e40fcfe683457,74,1,64.99,5,4,4,544
86775,e5d7108db511fe3a3e111eeec628183e,98,1,129.97,5,2,2,522
86777,e5d86418d3139d415a66e98990d88a28,103,1,35.0,5,5,5,555
86783,e5dc189e17c8e7a8830dcde5a05e5a7a,125,1,119.0,5,2,2,522
86793,e5e0698e95094be297436cbd55c2dcad,61,1,84.3,5,3,3,533
86797,e5e221713049b4ca7d373340f611c2bd,70,1,30.0,5,5,5,555
86819,e5f10ef99fd8ebded4fe354af56450f0,67,1,163.0,5,2,2,522
86820,e5f1edf021dcc6c1eb3c135fb48f17d5,76,1,29.67,5,5,5,555
86823,e5f3fb6263a0c33e518cc7029a60093c,103,1,65.9,5,4,4,544
86824,e5f43d2dfc237da9e9d075c5a893989c,119,1,19.6,5,5,5,555
86840,e5fe2d9ea5954c5744411fdf67ae5891,58,1,28.5,5,5,5,555
86844,e601ca133e5e7ef8ed11669470d28472,50,1,330.0,5,1,1,511
86846,e6035de27a06aca1d56fea7ece3d431e,97,1,56.1,5,4,4,544
86849,e608c716333c772e7174a92759e01e7b,124,1,59.99,5,4,4,544
86854,e60baa4442cb2a2f5e3c4fbad4dc16b5,77,1,49.9,5,4,4,544
86858,e60df9449653a95af4549bbfcb18a6eb,47,2,418.0,5,1,1,511
86859,e60e08d06effbf35575193d851fd8007,70,1,150.0,5,2,2,522
86860,e60e299a5a3adea568eb7fa2e1c69497,68,1,228.0,5,1,1,511
86861,e60ebc9d994111d8e79b327cdd633ff5,118,2,92.0,5,3,3,533
86867,e60f7509ed8d2f603445374680dcf968,103,1,109.8,5,3,3,533
86871,e6136cd145718878e3cee93987ecbfda,73,1,498.0,5,1,1,511
86877,e616cea6901a7bb9daed07e9135f4ac9,126,1,82.64,5,3,3,533
86882,e61831eed6ce9ac253e452e3bc8a41a5,84,2,340.0,5,1,1,511
86884,e618ce61b7a6c510ada191f657306c68,85,2,22.700000000000003,5,5,5,555
86897,e620a9a4cdf12ab1e817c17496e9c5d7,67,1,1099.0,5,1,1,511
86903,e6242688aa32fed2e637c9c7700eba53,55,1,85.2,5,3,3,533
86905,e624987b8f8a9424f614771d13698100,111,1,151.98,5,2,2,522
86909,e62609b42d75d6353fdd9dfc10b86a08,124,1,40.0,5,4,4,544
86911,e627e72eaa302b81ca6fbf62d1fc0e56,120,1,24.95,5,5,5,555
86921,e6334a908bc96a6498c9270676a2ca41,113,1,20.9,5,5,5,555
86922,e633b2864e7aeebef890c4709eb72a34,109,1,15.0,5,5,5,555
86923,e63417634e8ed5d4a0ac4c2472659e07,96,1,369.49,5,1,1,511
86924,e635fbbf0a2c13640cd97ca7e17e1694,57,1,109.0,5,3,3,533
86925,e6367d7b8232978fb0c1e7e99edb25e9,60,1,52.58,5,4,4,544
86931,e6394a417ff7bbaa2578dd8043491b5e,82,1,43.0,5,4,4,544
86932,e63a28032d2357f7e15f9b854106ad3c,75,1,120.0,5,2,2,522
86966,e64cafd89602b921eff1a79cf24f0613,102,1,64.99,5,4,4,544
86971,e64e95ef0428cee8aa32ff7944e2a5c0,55,1,39.99,5,4,4,544
86972,e6509ae83c3040ccfa84840d0c250d17,75,1,139.0,5,2,2,522
86975,e6524d179f40e399f0b96daff7c66e34,56,1,134.99,5,2,2,522
86979,e653a6824f067a75cfbc70b978d512b2,69,1,319.0,5,1,1,511
86993,e65b23752b414a312194a5086c8ba7f5,49,1,26.9,5,5,5,555
87001,e660f7483c8a0e1600ce3131a224ce75,87,1,91.55,5,3,3,533
87002,e661389c58bde51cc882004c8a3235c6,116,1,15.49,5,5,5,555
87016,e66b5747ab7f1a418d2cb5eee404017e,105,1,79.0,5,3,3,533
87018,e66bcf20e79f7b5dedbd5a8939d2446b,120,1,112.0,5,2,2,522
87025,e66e06fdb34d8289533411b7061d19b0,81,1,39.9,5,4,5,545
87030,e67264eaacd7067c9b03a87a4feefc8c,64,1,150.0,5,2,2,522
87031,e6738a8d4b16b51667800f867c24d444,49,1,364.0,5,1,1,511
87032,e6738c77845097c64b4aeb5839286755,110,1,60.0,5,4,4,544
87033,e67393f6b61b76b3990813390f4a4101,117,1,125.9,5,2,2,522
87035,e67448f92899a930a837e381f5719ba9,57,1,69.0,5,4,4,544
87036,e6746025c842eea668be9825f0476359,50,1,85.9,5,3,3,533
87038,e67618ef4120e6f73c343ef079dc405e,103,1,129.0,5,2,2,522
87039,e676e40ce5590961bdcc32bb0e61a97e,126,1,29.9,5,5,5,555
87041,e6790f36525b65120d28aee0fab34f97,69,1,549.0,5,1,1,511
87042,e679e15d9afcd1e3f068af187db70d03,65,1,89.9,5,3,3,533
87060,e683a49bd6cdbb2f70dfb43c796ef937,68,1,199.9,5,1,1,511
87062,e683be6247dc326956832c534c7465b8,85,1,299.0,5,1,1,511
87063,e683dddabd8f5c3ad3708a3364e932f8,54,1,2300.0,5,1,1,511
87074,e68d2e59d2daddbd8f3c601ef50d987d,125,1,87.5,5,3,3,533
87075,e68dc3ffc3c7c08cfd24019575d82589,110,2,179.4,5,2,2,522
87086,e6951e1d1f246d3bcd1f319c01eaecf8,95,1,78.0,5,3,3,533
87090,e6978c62c08bc49662a1edaac652c4f3,55,2,181.9,5,1,1,511
87091,e697f7adabf275ea017610a2d7944ef4,102,1,75.9,5,3,3,533
87098,e69c75ce4177217f4e9d1efe41c014c8,72,1,44.9,5,4,4,544
87105,e6a2d06772c6da35a68f8a3456c5c1a2,57,1,199.08,5,1,1,511
87107,e6a35efc433f99dc6254e33e86a2dd42,105,1,198.0,5,1,1,511
87109,e6a45e4f355662139f50c0ae6b5afa5d,98,2,220.64,5,1,1,511
87113,e6a8da622bb70c1d4e4a4380caaf8365,47,1,32.9,5,5,5,555
87120,e6ab213cb124524887ac41b8eaca9653,47,1,94.9,5,3,3,533
87124,e6adec1e4d0f3967305473a5c0a25e9a,85,1,25.0,5,5,5,555
87126,e6ae6d4bb3f3d149478ff1752ee09bcb,48,1,175.04,5,2,2,522
87128,e6af0f0cc1a12fc8def9faf0d08566f8,60,2,79.98,5,3,3,533
87135,e6b1b2e9d776e6657e9b243fcc56502e,106,1,139.0,5,2,2,522
87140,e6b50a185ecfa9d9e3b20205b455f729,120,1,11.5,5,5,5,555
87141,e6b5e20566e5c72cbaab04f91dec9c85,50,1,13.47,5,5,5,555
87145,e6b790c480ba073afae50cd81e66c2f9,75,1,250.0,5,1,1,511
87146,e6b87d6ddad2302fabc2a8059ed210ca,120,1,11.89,5,5,5,555
87150,e6bc52e3e443d2ac256c764962bf842f,67,2,35.98,5,5,5,555
87159,e6c1524bfeec6ab7722d1ac3a85c4fcd,50,1,49.9,5,4,4,544
87160,e6c2a9c517d876f257a4c9d749b0631f,70,1,55.8,5,4,4,544
87165,e6c569252b44b3a6528be6af74846dfe,48,1,114.9,5,2,2,522
87169,e6c6fda1974d40fccb069484ad249aa8,54,2,167.8,5,2,2,522
87170,e6c812786584e6ad9d3b0dc444913bdc,53,1,89.9,5,3,3,533
87176,e6c987508575f76c548f26cb8cbc5f74,71,1,119.9,5,2,2,522
87184,e6ce0210d5c09eaa9eab5a68f5916f35,53,1,527.9,5,1,1,511
87191,e6d5abbb55cac8e7366b9ac8e3ed09e3,124,1,39.99,5,4,4,544
87192,e6d617c1fba954faad8b4a49340aa91b,54,1,24.99,5,5,5,555
87202,e6dd8ac8ed56ed4580289f5b7100d37c,126,1,12.95,5,5,5,555
87204,e6dfd24ec0d6e4e7002fa6dca5bf55a0,84,1,41.89,5,4,4,544
87210,e6e331b08650558480720c95b2e77a53,96,1,105.0,5,3,3,533
87213,e6e54024af4e4f215a7db511f03f4701,82,1,92.0,5,3,3,533
87216,e6e6d9148c8ecb73bbaf5f498003923e,78,1,19.0,5,5,5,555
87224,e6f0f3f195361a841b434de6d1e1103a,78,2,39.8,5,5,5,555
87230,e6f5b234bb0d847f10eebd70130c5d49,116,1,199.9,5,1,1,511
87232,e6f635217be521e389d16f31394cae5f,67,1,29.99,5,5,5,555
87245,e6fc35108f2de91f9ce95b5aa4d15836,105,1,169.8,5,2,2,522
87249,e6fe99ccca7205804697a0aaef1539fb,48,1,38.67,5,5,5,555
87257,e7067f47085adab23af0e0a72857de91,125,1,99.49,5,3,3,533
87270,e713a9c8fd99c412865d2d3746b769d9,102,1,114.9,5,2,2,522
87275,e7171b8785136cf7834d62f0227bcf23,130,3,173.0,5,2,2,522
87276,e7172bfce0d5f27fa2999884f6080f61,106,1,41.8,5,4,4,544
87288,e71fb5fc7c32a6b9b99faf76cae32bfd,96,1,75.99,5,3,3,533
87290,e7200954367548f9dcd21e4bed6184d9,50,1,46.9,5,4,4,544
87292,e7203c42cef55542c2c6da43712fad68,67,1,71.0,5,3,3,533
87294,e7225c2d19065af16a37d85e6a0248d9,117,1,149.99,5,2,2,522
87296,e72306f4f0011e63cf0eee15549aaee2,130,1,58.0,5,4,4,544
87303,e7272207671135423f7d023f6a388500,105,1,48.99,5,4,4,544
87304,e727269b32ac05dda1a8ac1a8144b288,127,1,494.0,5,1,1,511
87307,e72a02b24f008733f01b595c3b58200a,73,1,137.77,5,2,2,522
87316,e72d7c42e6184c4f88acbfa547d77a0d,113,1,103.9,5,3,3,533
87317,e72e967bc245b1b81bf29450b7e47e60,82,1,516.9,5,1,1,511
87321,e73156cad1d0758c32d99e5cc2ee8880,60,1,129.0,5,2,2,522
87325,e7338cc8d627d7b7bd90a1ce591b8065,59,1,84.0,5,3,3,533
87336,e73b0f49d0f8244b5fc363b88584ec43,60,1,34.9,5,5,5,555
87338,e73fdd4cc3f5e747efe34d888c1505cb,56,1,39.99,5,4,4,544
87339,e740d1c438e9072d5a23b6dd96e59b8b,72,1,49.0,5,4,4,544
87340,e74195da32187bbe7bcb08f1077cf4d6,109,1,10.0,5,5,5,555
87344,e7435f769bcd1ded1c00cc944ed10efa,48,2,218.0,5,1,1,511
87345,e7443209409e77cc0f3301d94901994a,127,1,26.9,5,5,5,555
87352,e74ab8c50389d5366290cf3f62109b11,112,1,103.9,5,3,3,533
87359,e74ec7a00638b04285810ab01eaaaa53,94,2,133.8,5,2,2,522
87369,e753a8c5c00e7acb6be62acbcb6726c2,124,1,93.0,5,3,3,533
87371,e754c640c09779e1ada40ccad154f7c8,110,1,103.9,5,3,3,533
87377,e759db1bd97e2c1f97c134b192acc0ba,128,2,96.0,5,3,3,533
87389,e760d2986fa5c424e303e1823952e3a0,112,1,24.99,5,5,5,555
87392,e761fa60706c9383584a879dadec7d64,53,1,56.1,5,4,4,544
87393,e7629e1a9eeec0931a10225eaf7603fd,84,1,16.9,5,5,5,555
87395,e76321220dd8fd5186c478b2ad214265,113,1,57.89,5,4,4,544
87407,e769dc265dadde9a906e2cd0e127f2d3,112,1,197.5,5,1,1,511
87417,e7710fcbf3b97327cc944bdcc49841be,72,1,207.0,5,1,1,511
87419,e7714a0cb7c1791ef6aecc21c8cff9c1,82,1,49.99,5,4,4,544
87426,e77764740f22b4cb02f83070bc68a49f,64,1,145.9,5,2,2,522
87427,e77769a80e34cd27d3a09f5a2b095857,54,1,79.9,5,3,3,533
87430,e779dd8c124598ef53a375b0a636fbea,85,1,149.9,5,2,2,522
87437,e77c725677d8c9c7a37159276095b116,70,2,212.0,5,1,1,511
87461,e79287928f6f8b4e1fdd598c3e0b43e7,56,1,196.8,5,1,1,511
87475,e79ba74d49aad29056945edd15f596ae,57,1,170.0,5,2,2,522
87480,e79dc41727a1e98c2f8f042a432b6ead,83,3,165.0,5,2,2,522
87485,e79f494063c25f5c673222d8a2cc6f47,102,1,24.99,5,5,5,555
87494,e7a3025d6fbfa34fb083482220ccf637,106,1,99.99,5,3,3,533
87495,e7a349570ea2a4f47b50b2db820cca5d,106,1,300.0,5,1,1,511
87497,e7a4bbfa2ae8913b2252031722480906,110,1,129.9,5,2,2,522
87498,e7a503a253ff229e218670d750c36c9c,95,4,189.98000000000002,5,1,1,511
87503,e7a63b4918f846a8352704fb37e77763,85,1,158.9,5,2,2,522
87506,e7a950744db9737695ce38bdbb86a2d1,75,1,24.99,5,5,5,555
87524,e7b231ace740792333d5825f57bdfd9c,81,1,69.99,5,3,3,533
87525,e7b36676c4758c74c1fde1f2551fe169,61,1,86.0,5,3,3,533
87526,e7b37ef2a4b966f72195ee1d83367c0b,75,1,42.5,5,4,4,544
